artist,songname,sectiontype,filename
pat lok,my-own-throne---young-franco-remix,chorus,data/My Own Throne - Young Franco Remix.json
pat metheny group,have-you-heard,verse,data/Have You Heard.json
pat metheny group,have-you-heard,pre-chorus,data/Have You Heard-2.json
pat metheny group,last-train-home,intro-and-verse,data/Last Train Home-2.json
patent pending,hey-mario,verse,data/Hey Mario.json
patent pending,hey-mario,chorus,data/Hey Mario-2.json
patent pending,hey-mario,bridge,data/Hey Mario-3.json
patience and prudence,tonight-you-belong-to-me,verse,data/Tonight You Belong to Me.json
patito feo,las-divinas,chorus,data/Las Divinas.json
patrice,household,intro,data/Household.json
patrice,household,chorus,data/Household-2.json
patrice rushen,forget-me-nots,intro,data/FORGET ME NOTS.json
patrice rushen,forget-me-nots,verse,data/FORGET ME NOTS-2.json
patricia,sunshine,intro,data/Sunshine-6.json
patricia taxxon,cold-princess,solo,data/Cold Princess.json
patricia taxxon,haircuts-for-women,intro,data/haircuts for women.json
patricia taxxon,haircuts-for-women,chorus,data/haircuts for women-2.json
patricia taxxon,our-axis,pre-chorus,data/Our Axis.json
patricia taxxon,our-axis,chorus,data/Our Axis-2.json
patricia taxxon,sd_bbb,chorus,data/sd_bbb.json
patricia taxxon,spiral-staircase,verse,data/Spiral Staircase.json
patricia taxxon,youre-welcome,verse,data/You're Welcome.json
patricia taxxon,youre-welcome,chorus,data/You're Welcome-2.json
patrick carney,bojacks-theme,chorus,data/Bojack's Theme.json
patrick doyle,meridas-house---brave,verse,data/Merida's House - Brave.json
patrick hernandez,born-to-be-alive,verse,data/Born To Be Alive.json
